step,phi,danger
972,0.131045,0.0335
973,0.131054,0.0341
974,0.131059,0.0348
975,0.131064,0.0355
976,0.131067,0.0362
977,0.131069,0.0370
978,0.131070,0.0379
979,0.131071,0.0387
980,0.134746,0.2497
981,0.133176,0.2507
982,0.132024,0.2517
983,0.131644,0.2527
984,0.131468,0.2539
985,0.131329,0.2550
986,0.131219,0.2562
987,0.131131,0.2575
988,0.131059,0.2587
989,0.130999,0.2601
990,0.130947,0.2614
991,0.130900,0.2629
992,0.130856,0.2643
993,0.130878,0.2658
994,0.130339,0.2673
995,0.129901,0.2689
996,0.129786,0.2705
997,0.129997,0.2722
998,0.130250,0.2739
999,0.130448,0.2756
